#Tmax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BS1,BS2,BS3,BS4,BS5,BS6,BS7,BS8,BS9,BS10,BS11,BS12,BS13,BS14,BS15,BS16,BS17,BS1,BS2,BS3,BS4,BS5,BS6,BS7,BS8,BS9,BS10,BS11,BS12,BS13,BS14,BS15,BS16,BS17,BS1,BS2,BS3,BS4,BS5,BS6,BS7,BS8,BS9,BS10,BS11,BS12,BS13,BS14,BS15,BS16,BS17
TIMESTEP,MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),MEAN(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),VARIANCE(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C),STD_DEV(C)
1982-6-01T00:00:00Z,17.48230768,18.07531038,19.73747483,19.61051252,19.69842718,20.05542377,17.42309521,20.1460332,19.11018913,18.6518023,19.64855771,19.86656247,18.17319258,19.3572471,18.26836779,19.31547655,17.46858495,3.151956347,2.73705799,1.690402859,1.687155448,0.6321799235,0.5885705931,1.035808577,0.6860475263,2.264259273,2.337693875,1.969867366,1.314133729,1.753436787,1.941172495,4.059906651,2.213133826,0.769049963,1.775374988,1.654405631,1.300154937,1.298905481,0.7950974302,0.7671835459,1.017746814,0.8282798599,1.504745584,1.528951888,1.403519635,1.14635672,1.324174002,1.393259665,2.014921004,1.487660521,0.8769549378
1982-7-01T00:00:00Z,19.12782046,20.68048277,24.14264343,23.19147331,24.54406646,25.29762711,19.00120882,24.94356094,22.40391757,21.16629359,24.19387167,24.02886355,20.36399932,23.10746268,20.60177013,22.89672242,18.55009437,11.224471,15.40946352,8.392710285,7.078027372,1.555889711,2.431296157,3.20443038,5.027852566,9.572414912,9.184726683,8.153649594,6.534536837,5.590433817,9.271279802,16.13773952,9.836071208,1.698880294,3.350294166,3.925488953,2.897017481,2.660456234,1.247353082,1.559261414,1.790092282,2.242287351,3.09393195,3.0306314,2.855459612,2.556274014,2.364409824,3.044877633,4.017180543,3.136251139,1.303411023
1982-8-01T00:00:00Z,20.28346164,21.6576552,24.78119159,24.04591641,25.60421868,25.69830513,20.38827837,25.32405904,23.38881454,22.24377908,24.94295859,24.73178619,21.59681771,23.93885574,21.67880457,23.87212726,20.04613203,8.722163505,10.78668807,5.722283131,4.988471926,0.5655912583,1.223715549,3.070418428,3.074600076,7.245431597,6.673982671,5.800996537,4.251379139,4.656932412,6.272969011,12.04984131,7.106588514,1.714531457,2.953330917,3.284309374,2.392129413,2.233488734,0.7520580153,1.106216773,1.752260947,1.753453756,2.691733939,2.583405247,2.408525802,2.061887276,2.157992681,2.504589589,3.471288134,2.665818545,1.309401182
1982-9-01T00:00:00Z,20.54512804,21.14786206,23.14983609,23.03510415,23.45661593,23.40169506,20.63276556,23.63536899,22.56860571,22.09172964,23.07329038,23.41285277,21.47407482,22.8635821,21.81108043,22.84755303,21.38339624,3.675814412,2.019634661,1.06030286,1.819444722,0.3676700049,0.2132140777,1.890786046,0.4506064644,2.151151672,1.809842493,1.198455108,0.7416511989,2.365142295,1.56218316,4.13023763,2.088438757,0.8940055551,1.917241355,1.421138509,1.029710085,1.348867941,0.6063579841,0.4617510993,1.375058561,0.6712722729,1.466680494,1.345303866,1.094739744,0.8611917318,1.537901913,1.249873258,2.032298608,1.445143161,0.9455186699
1982-10-01T00:00:00Z,19.91423076,20.00682758,21.00388354,21.18530711,20.8757382,20.58881356,19.91289377,21.3912362,20.90673159,20.80389537,20.85935564,21.36416697,20.30039819,21.04109453,20.8833333,21.07579922,20.88820747,1.846442436,0.8288479483,0.471703844,0.9229890937,0.2983933618,0.1201766509,1.436477002,0.2653178757,0.8198376151,0.7530769894,0.3848219819,0.2948721627,1.215453951,0.6160491779,1.273311413,0.9458846488,0.1875902093,1.358838635,0.9104108679,0.6868069918,0.9607232139,0.5462539352,0.3466650414,1.198531185,0.5150901627,0.9054488473,0.8678000861,0.6203402146,0.5430213281,1.102476281,0.7848880034,1.128411012,0.9725660126,0.4331168541
1982-11-01T00:00:00Z,16.91397431,15.77710344,14.82607908,16.21964584,14.94326992,13.83694917,17.10419418,14.73446497,15.84974597,16.21024706,14.76046339,15.32668016,16.89330245,15.6724876,16.25799995,15.98657604,16.94320761,1.606636792,4.837392952,2.156203298,0.795371935,1.585116624,1.640868597,0.1571715842,0.9909527459,1.642071658,1.672714068,1.805215509,1.248452626,0.4543529022,1.817608698,1.375555666,1.528236673,0.027604811,1.267531771,2.199407409,1.468401613,0.8918362714,1.259014148,1.280963933,0.3964487158,0.9954660948,1.281433439,1.293334477,1.343583086,1.117341768,0.6740570467,1.34818719,1.172840853,1.236218699,0.166146956
1982-12-01T00:00:00Z,15.1030769,13.85075859,12.7946711,14.34006869,12.57485033,11.6508474,15.20421247,12.92682656,13.86290432,14.28906977,12.60759254,13.41154591,14.89938552,13.7523383,14.47087357,14.01238124,15.04037739,1.587826534,5.578855296,2.3640223,0.5382150307,1.308593928,1.395590868,0.1729895928,1.118005845,1.790975234,1.788929636,2.063294352,1.175756785,0.4511516832,1.69280894,1.371017621,1.591960247,0.02028099943,1.260089891,2.361960054,1.537537739,0.7336313997,1.143937904,1.181351289,0.415920176,1.057357955,1.338273228,1.337508742,1.436417193,1.084323192,0.6716782587,1.301079913,1.170904617,1.26172907,0.142411374
1983-1-01T00:00:00Z,16.04564099,15.11972406,14.40170129,15.62730274,14.004069,13.57169491,15.93347987,14.83874537,15.12168219,15.46065409,14.0654867,14.96865637,15.88810504,15.13832504,15.63172414,15.27547655,15.91500001,0.8667219585,3.239194288,1.563103222,0.2889722515,0.8463437594,0.6267530183,0.1194681273,0.5631331112,1.107079206,0.9699000516,1.455180906,0.7432033841,0.2692279214,1.131152914,0.5425678663,1.020359658,0.01414575691,0.9309790322,1.799776177,1.250241265,0.5375613932,0.9199694339,0.7916773448,0.3456416169,0.7504219554,1.052178315,0.9848350377,1.206308794,0.8620924452,0.5188717774,1.063556728,0.7365920624,1.010128536,0.1189359362
1983-2-01T00:00:00Z,15.2785897,14.15075865,13.08237204,14.52098979,12.73187468,11.91559326,15.20408425,13.15564576,14.05861981,14.51097384,12.86382506,13.66931837,15.03122212,14.01227197,14.72450576,14.21724828,15.39122641,1.476612109,5.495166943,2.370002179,0.6115091663,1.053279471,1.223299197,0.2327091679,1.000154847,1.7349874,1.862487242,2.032915914,1.304879173,0.4838765765,1.779948583,1.501011036,1.660997907,0.02856360027,1.215159294,2.344177242,1.53948114,0.7819905155,1.026294047,1.10602857,0.4823993862,1.000077421,1.317189204,1.364729732,1.425803603,1.14231308,0.6956123751,1.334147137,1.225157555,1.288797078,0.1690076929
1983-3-01T00:00:00Z,15.44705133,14.29613794,12.99032459,14.34924484,13.02065703,12.09135589,15.51152017,12.67693729,14.02290714,14.44924419,12.92773513,13.37957582,15.2456059,13.85550579,14.53933335,14.1561697,15.35424528,2.011007946,5.365005612,2.294214253,1.224783411,1.073439925,1.172299906,0.2650378117,0.8318352154,2.065723811,2.260584612,1.938552097,1.550435839,0.7576903933,2.246913291,2.2045699,2.005241792,0.02984142513,1.418100118,2.316248176,1.514666383,1.106699332,1.03606946,1.082727993,0.5148182317,0.9120500071,1.43726261,1.503524064,1.392318964,1.245164985,0.8704541305,1.498970744,1.484779411,1.416065603,0.172746708
1983-4-01T00:00:00Z,15.72025651,14.91400001,14.59150108,15.63291762,14.45587519,13.95322032,15.96943222,14.84158674,15.36618403,15.70700582,14.34600493,15.1119186,15.91813939,15.19286898,15.72967819,15.36006871,16.35320767,1.014182276,3.161226775,1.699262243,0.6297778348,0.845333408,0.5167643482,0.1757185451,1.160562711,1.184048559,1.240035247,1.393132481,1.11482529,0.2644737178,1.307109987,0.815031615,1.23238755,0.05414445529,1.007066173,1.777983907,1.303557534,0.79358543,0.9194201477,0.7188632333,0.4191879591,1.077294162,1.088139954,1.113568699,1.180310332,1.055852873,0.5142700826,1.143289109,0.902791014,1.110129519,0.2326896115
1983-5-01T00:00:00Z,17.37256417,17.7119311,18.95921459,19.02875552,19.29682395,18.89728795,17.36758244,19.17446494,18.65920969,18.30968026,19.01931177,19.15043153,17.97162374,18.85101162,18.0012184,18.88156558,17.60405659,1.666400697,0.8541742719,0.536493132,0.7765896597,0.2306406424,0.1060774112,0.6954212841,0.2027003249,0.9998375653,0.8943460795,0.6677296382,0.3906936705,0.9692009454,0.6739241592,1.748048492,1.002639973,0.3933618716,1.290891435,0.9242154899,0.7324569148,0.8812432466,0.4802506038,0.3256952736,0.8339192312,0.4502225282,0.9999187794,0.9456987255,0.8171472561,0.625054934,0.9844800381,0.8209288393,1.322137849,1.001319117,0.6271856755
1983-6-01T00:00:00Z,18.55256411,19.51351723,21.77022825,21.1715014,21.47167934,22.16610165,18.26261904,22.39119927,20.77151849,20.26545057,21.68064436,21.8574905,19.24437351,21.22306799,19.82358621,20.95610397,18.88216981,4.918423912,4.954527694,2.628674493,3.219568698,1.144744285,1.080552582,1.695261781,1.097139964,3.825439168,3.703415816,3.008623434,1.926378205,2.662853486,3.287107089,6.110141288,3.762855216,0.8036829766,2.217751995,2.225876837,1.621318751,1.794315663,1.069927234,1.039496311,1.302022189,1.047444492,1.955872994,1.9244261,1.734538392,1.387940274,1.631825201,1.813038083,2.471869998,1.939808036,0.8964836734
1983-7-01T00:00:00Z,20.69987175,21.88731036,25.06848346,24.41748205,25.14684931,26.03593228,20.45199634,26.1237454,23.70917867,22.81768893,24.94661091,25.20324261,21.88695847,24.32927035,22.2302299,24.03506721,20.62349059,8.124178156,8.823400335,4.827095506,4.963246028,1.472806592,2.050631184,2.437652942,2.646733535,6.257666029,5.470324969,4.889695906,3.44182141,4.593377412,5.369266901,12.15914504,6.444703717,1.460932192,2.850294398,2.970420902,2.197065203,2.227834381,1.213592433,1.432002509,1.56129848,1.626878463,2.501532736,2.338872585,2.21126568,1.855214653,2.143216604,2.317167862,3.486996564,2.538642101,1.208690279
1983-8-01T00:00:00Z,21.9530769,23.06972412,26.07432423,25.44257148,26.45107815,26.88847464,21.98124537,26.8468081,24.91695174,24.10627904,26.0598958,26.19061542,23.1630793,25.43058042,23.48951725,25.22773528,22.38481129,6.930047136,7.054637028,3.47323932,3.81978601,0.6807757398,1.087043532,2.45880351,1.498329375,5.090211434,4.505510533,3.743341654,2.290057275,3.899340377,3.926862233,9.758837592,5.003449773,1.589341841,2.632498269,2.656056669,1.863662877,1.954427284,0.8250913524,1.042613798,1.568057241,1.224062652,2.256149692,2.122618791,1.934771732,1.513293519,1.974674752,1.981631205,3.123913826,2.236839237,1.260691017
1983-9-01T00:00:00Z,22.89102562,23.61834488,25.72310029,25.49943262,25.89695588,25.9747458,22.89168495,26.26254614,25.03222975,24.53818308,25.61772418,25.98303666,23.78176108,25.42459366,24.20926439,25.30562295,23.61367926,4.316191356,2.711910292,1.353879384,2.240748555,0.3930492856,0.3316180384,1.88926387,0.5317111878,2.566363807,2.269371287,1.550684074,0.9378046887,2.59147973,1.93065795,4.8148487,2.544422006,0.8204326507,2.07754455,1.646787871,1.163563227,1.496913008,0.6269364287,0.5758628642,1.374504955,0.7291852905,1.601987455,1.506443257,1.24526466,0.9684031643,1.609807358,1.38948118,2.19427635,1.595124449,0.9057773737
1983-10-01T00:00:00Z,21.53756401,21.40386205,22.16525558,22.70070922,22.21888888,21.76915259,21.52256411,22.51970484,22.24902625,22.12593021,22.00463942,22.60353316,21.99735325,22.32762855,22.14505746,22.45397073,22.00037733,1.107474717,0.6884857894,0.5039108635,0.4953869009,0.4931788206,0.1859026897,0.6284026028,0.3250010412,0.4866606003,0.4060883995,0.3312624198,0.2838545739,0.6886810533,0.3928267192,0.8564498335,0.6457333577,0.1633507788,1.052366247,0.8297504381,0.7098667928,0.7038372688,0.7022669155,0.4311643418,0.792718489,0.5700886257,0.6976106366,0.6372506567,0.5755540112,0.5327800427,0.8298680939,0.6267589004,0.9254457486,0.8035753591,0.404166771
1983-11-01T00:00:00Z,16.94205119,15.77399996,14.88340079,16.30662608,15.08918316,13.76101696,17.07291213,14.6879705,15.93886537,16.27408429,14.89823965,15.39389359,16.8876107,15.76671641,16.33664366,16.10538691,17.14311321,1.486223886,5.0281177,2.398348623,0.7026977685,1.734275849,2.078405882,0.09158951238,1.244883395,1.594573476,1.833072991,1.945240823,1.385039776,0.3512384327,1.732259874,1.436580411,1.49728582,0.01506294681,1.219107824,2.242346472,1.548660267,0.8382707012,1.316919075,1.441667743,0.3026375925,1.115743427,1.26276422,1.35391026,1.394718905,1.176877129,0.5926537207,1.316153439,1.198574324,1.22363631,0.1227311974
1983-12-01T00:00:00Z,14.51076924,13.27275864,12.29215384,13.84672867,12.11129123,10.84220338,14.48205128,12.24464945,13.40563646,13.82087209,12.27462572,12.92552409,14.28356334,13.30228856,13.99811498,13.56710785,14.69490567,1.54129676,6.013200619,2.618276209,0.5376522385,1.324667259,2.029529015,0.1849609864,1.537341791,1.660493919,2.024710898,1.993946133,1.353844215,0.4145566792,1.535215682,1.547770314,1.598560475,0.01796650638,1.241489734,2.452182827,1.618108837,0.7332477334,1.150941901,1.424615392,0.4300709086,1.239895879,1.288601536,1.422923363,1.412071575,1.163548115,0.6438607607,1.239038208,1.244094174,1.264341914,0.1340391972
1984-1-01T00:00:00Z,15.73499995,15.20172411,14.84695902,15.73869441,14.06193302,14.39949147,15.33335163,15.5254059,15.12825007,15.41406976,14.3109871,15.38465613,15.51008925,15.37323385,15.63620689,15.33578729,15.56999998,0.3157891018,1.188538461,1.285694468,0.4820795834,0.7407556816,0.2676286249,0.2305310728,0.4468927569,0.7412529716,0.315633121,1.287774403,0.6988078558,0.2985607834,1.048748924,0.1442584613,1.034383934,0.01423019123,0.561951156,1.090201111,1.13388468,0.6943195111,0.8606716457,0.5173283531,0.4801365147,0.6685003792,0.8609604936,0.5618123539,1.134801482,0.8359472805,0.546407159,1.024084432,0.3798137192,1.017046672,0.1192903652
1984-2-01T00:00:00Z,15.81166675,14.85889661,14.11597556,15.376573,13.62343226,13.02372881,15.54217949,14.2905904,14.83675699,15.18325583,13.88054566,14.68539905,15.50356334,14.92951907,15.45708044,15.06447266,15.99933967,0.9610728747,3.750099801,1.665095794,0.4428528444,0.7048376675,0.816576026,0.4950463297,0.6601922513,1.098407874,1.16207576,1.419693525,0.900182994,0.4223219559,1.171815538,0.8464592362,1.260917552,0.031026938,0.9803432433,1.936517442,1.290385909,0.665471896,0.839546108,0.9036459627,0.7035952883,0.8125221543,1.048049557,1.077996178,1.191508928,0.9487797394,0.6498630286,1.08250429,0.920032193,1.122905852,0.1761446508
1984-3-01T00:00:00Z,18.50320513,17.90599997,17.22370345,18.15062804,17.19265603,16.83067802,18.08917585,17.1918081,17.594849,17.6447529,17.14045244,17.50708348,18.31672502,17.69255388,17.86144821,17.88151181,17.74367919,0.6841091328,1.55636749,0.463167909,0.2989030852,0.2996674561,0.1827249687,0.3232493381,0.193339901,0.5182903162,0.64494441,0.4144074849,0.3043223158,0.4062844997,0.3964087342,0.500059291,0.5091692782,0.04972326603,0.8271089002,1.247544585,0.6805644048,0.5467202988,0.5474189037,0.4274634122,0.5685502072,0.4397043337,0.7199238267,0.8030843107,0.6437448911,0.5516541632,0.6374045024,0.6296099858,0.707148705,0.7135609843,0.2229871432
1984-4-01T00:00:00Z,16.25871796,16.00255169,16.23679943,16.90736518,16.33868089,15.7677966,16.38258246,16.29022143,16.47829804,16.40335758,16.18795725,16.55394875,16.56532784,16.52543947,16.27567819,16.66115627,16.1999057,0.5221702137,0.3356147802,0.2674146474,0.1971051282,0.3911639671,0.2439527062,0.2301759474,0.1522446219,0.1635502158,0.1120092193,0.2058340762,0.1932134966,0.2211131746,0.167667255,0.3069505404,0.3607845227,0.160531127,0.7226134607,0.5793226909,0.5171215016,0.4439652331,0.625431025,0.4939156874,0.4797665551,0.3901853687,0.4044134219,0.3346777843,0.453689405,0.4395605721,0.4702267268,0.4094719221,0.5540311728,0.6006534131,0.4006633587
1984-5-01T00:00:00Z,20.15756414,20.69855164,22.20072645,22.26075204,23.27717911,22.33762712,20.20467033,22.07758301,21.67833757,20.85155523,22.58017001,22.23700993,20.97342945,21.92364842,20.46668963,22.11308636,19.34971694,3.176049368,2.718703466,1.984155425,1.626599356,0.4435545105,0.6460858665,1.921545783,0.8080597875,2.737218141,2.300090499,2.200587247,1.634075852,2.117801218,2.064455675,3.520259881,2.646813647,0.4907726257,1.782147403,1.648849134,1.40860052,1.275382043,0.6659988818,0.8037946669,1.38619832,0.8989214579,1.654454031,1.516604925,1.483437645,1.278309764,1.455266717,1.436821379,1.876235561,1.626903085,0.7005516581
1984-6-01T00:00:00Z,19.35615376,20.12958616,22.15402767,21.98768722,22.84766363,22.70305084,19.44230771,22.42105164,21.29258819,20.36113371,22.32764739,22.15363001,20.29967387,21.63756216,19.87717241,21.69508814,18.32896225,5.450642148,5.936242366,3.547935968,2.753028235,0.3587440262,0.7234449987,3.03724043,1.898196586,4.35178782,4.316552507,3.66655726,2.898073165,3.213874286,3.837609748,7.031733445,4.223383042,0.8297526834,2.334661035,2.436440511,1.883596551,1.659225191,0.5989524407,0.8505556999,1.742768037,1.377750553,2.086093914,2.077631466,1.914825647,1.702372804,1.792728168,1.958981814,2.651741587,2.055087113,0.9109076152
1984-7-01T00:00:00Z,21.84410259,23.47910348,26.97293709,25.83449262,27.16381532,28.12745757,21.66128204,27.78339481,25.18615862,24.04213661,26.99517959,26.84122961,22.95856163,25.90671643,23.52255173,25.61680909,21.62075476,11.14228544,15.47128911,8.267402604,7.566828501,1.954146447,2.687330629,2.723993167,4.796368873,9.678449661,9.425906526,8.125831709,6.452196125,5.290377339,9.437824852,15.52219472,9.864591355,1.498074837,3.338006207,3.93335596,2.875309132,2.750786888,1.397907882,1.639307973,1.650452413,2.190061386,3.111020678,3.070163925,2.85058445,2.540117345,2.300082029,3.072104304,3.939821661,3.140794701,1.223958675
1984-8-01T00:00:00Z,21.89153847,22.97255165,25.77069986,25.46805343,26.7107509,26.66152537,21.97219782,26.26057195,24.60236239,23.44604654,25.91303812,25.80555229,23.24662205,25.0938806,22.73963222,25.10758293,20.92179246,8.965154614,10.17903831,5.403333559,4.077341037,0.4571305184,1.225856705,4.15271413,2.721087661,6.660074911,6.283797122,5.548748625,4.040682627,5.103883365,5.578155008,12.14866683,6.595697783,1.72922787,2.994186803,3.190460518,2.324507165,2.019242689,0.6761142791,1.107184133,2.037820927,1.649571963,2.580712094,2.506750311,2.355578193,2.010144927,2.259177586,2.361811806,3.485493772,2.568209061,1.315001091
1984-9-01T00:00:00Z,25.77230762,26.25034478,28.01369482,28.3420786,29.10855911,28.37186448,25.94056773,28.23985242,27.51512842,26.65383719,28.15694818,28.23974378,26.91738758,27.76850747,26.25947121,27.99454137,25.00792451,4.138986986,2.852737238,1.846858685,1.834221965,0.6501756553,0.5274557087,2.60185755,0.9270313725,2.773761221,2.154920402,1.93329665,1.598462545,2.927863751,2.078291386,5.047386518,2.844683907,0.8874013752,2.034450045,1.689004807,1.35899179,1.35433451,0.8063347043,0.7262614603,1.613027449,0.9628246842,1.665461264,1.467964714,1.390430383,1.264303185,1.711100158,1.441628033,2.246638938,1.686619076,0.942019838
1984-10-01T00:00:00Z,18.83371796,18.6080001,19.17354206,19.9092444,19.45863522,18.77542366,18.9346154,19.42957564,19.3482275,19.13367734,19.05826159,19.60339586,19.33143494,19.38218907,19.17108046,19.6113923,18.8909434,0.8607438704,0.5934090622,0.4763557225,0.3762107918,0.6995162533,0.2939975899,0.3181131191,0.2894088345,0.3532201717,0.2384985067,0.2939909391,0.3089930698,0.5243588914,0.2956529304,0.6649696331,0.5728171642,0.1689802968,0.9277628309,0.7703304889,0.6901852813,0.6133602464,0.8363708826,0.542215446,0.5640151763,0.5379673173,0.5943232888,0.488363089,0.542209313,0.5558714508,0.7241262952,0.5437397635,0.8154567021,0.7568468565,0.4110721309
1984-11-01T00:00:00Z,16.65371795,15.13896548,13.9843652,15.84872251,14.85308473,12.61067798,17.107326,13.42134686,15.37470788,15.53324128,14.28560186,14.51293858,16.78620666,15.04401325,15.53818395,15.63034359,16.21367935,3.312836251,7.952617836,3.415095541,1.872659102,3.881433716,4.575314513,1.151147489,1.770869942,2.849281636,3.111793129,2.712928127,2.101261169,1.422798987,2.843885375,2.405677959,2.611428632,0.02136100405,1.820119845,2.820038623,1.847997711,1.368451352,1.970135456,2.138998484,1.072915416,1.330740374,1.687981527,1.764027531,1.647096878,1.449572754,1.192811379,1.686382333,1.551024809,1.615991532,0.1461540422
1984-12-01T00:00:00Z,13.47217954,12.03310339,10.74972358,12.53995182,10.68049213,9.225762755,13.59375457,10.65289665,12.0965199,12.58844477,10.71222374,11.43575947,13.27522485,11.88308457,12.74027585,12.22493874,13.51358488,2.231596616,7.894178515,3.478236794,0.8846100935,1.935389726,2.602234624,0.1664853688,2.121965901,2.468543386,2.818925931,2.750552515,1.868227761,0.5894541882,2.321183565,2.26658926,2.205328461,0.01889468142,1.493852943,2.809658078,1.865003162,0.9405371303,1.391182851,1.613144328,0.4080261864,1.456696915,1.571159886,1.678965732,1.658478976,1.366831285,0.7677591993,1.523543096,1.505519598,1.485034835,0.137457926
1985-1-01T00:00:00Z,14.57512821,13.43551726,12.5819867,14.04298541,12.53524353,11.48305085,14.63351647,12.7748524,13.51187129,13.76460756,12.45989032,13.15313718,14.48695159,13.42139302,13.9276782,13.70728414,14.24028305,1.492381474,4.712900509,1.730072363,0.4268740444,1.318342327,1.428166958,0.2654803023,0.7183224212,1.328882118,1.403993184,1.471022581,0.7891718113,0.4277630416,1.217606398,0.896301085,1.159912471,0.007931063648,1.221630662,2.170921581,1.315322152,0.653355986,1.148190893,1.195059395,0.5152478067,0.8475390381,1.152771494,1.184902183,1.212857197,0.888353427,0.6540359635,1.103452037,0.9467317915,1.076992326,0.0890565194
1985-2-01T00:00:00Z,16.31012821,15.22806895,14.28844356,15.84444221,14.1404059,13.07389836,16.21252748,14.34476013,15.19655376,15.45175872,14.17431587,14.90733848,16.09065911,15.25963514,15.71526433,15.51175977,16.09566036,1.127242376,4.476477578,1.973309346,0.465540315,1.223787631,1.460332312,0.121879684,0.8222931779,1.302609813,1.437158617,1.703401866,1.106242569,0.3430578552,1.335341142,1.055487439,1.364911935,0.02659247796,1.061716712,2.115768791,1.404745296,0.682305148,1.106249353,1.208442101,0.3491127096,0.9068038255,1.14131933,1.198815506,1.305144385,1.051780666,0.5857114094,1.155569618,1.027369183,1.168294456,0.1630720024
1985-3-01T00:00:00Z,14.31384618,13.32510346,12.26843602,13.59655426,12.47877473,11.4859322,14.25117215,11.967214,13.08941293,13.2725436,12.28285989,12.63396347,14.17664607,13.03487561,13.41586207,13.36494175,13.80028299,1.551854387,3.785902281,1.372885445,0.7566756024,0.9873557554,1.024830998,0.3995740549,0.4178680595,1.320599863,1.511486401,1.181086241,0.9074349027,0.6865910596,1.247295254,1.332446354,1.231396501,0.02562916424,1.245734477,1.94573952,1.171701944,0.8698710263,0.9936577658,1.012339369,0.6321187031,0.6464271494,1.149173556,1.229425232,1.086777917,0.9525937763,0.8286079047,1.116823734,1.154316401,1.109683063,0.1600911123
1985-4-01T00:00:00Z,17.0973076,17.57013791,18.37073616,18.2189607,17.8088052,18.07999996,16.65298534,18.57990774,17.91135195,17.79334305,18.25315054,18.504216,17.11531754,18.27873964,17.79558627,18.12337318,17.4384906,1.920150164,1.210532287,0.8183071894,1.654571187,0.4609647479,0.1713659703,1.072475183,0.3240931735,1.301858398,1.256536245,1.040250182,0.8464473477,1.035296918,1.369805018,1.253234415,1.610376085,0.102114674,1.385694831,1.100241922,0.9046033326,1.286301359,0.6789438474,0.4139637306,1.035603777,0.5692918176,1.140990095,1.120953275,1.019926557,0.9200257321,1.017495414,1.170386696,1.119479528,1.269005944,0.3195538671
1985-5-01T00:00:00Z,16.49820506,16.9271035,18.12216571,18.13231411,18.42298073,18.05949143,16.36311354,18.246845,17.74435507,17.37042151,18.20298877,18.26057006,17.02256437,17.93116085,17.11151724,17.99723034,16.64905673,1.909355762,1.186173749,0.748777881,0.9255857236,0.2461493808,0.1239235223,0.8058236203,0.2955858013,1.290867678,1.251417693,0.9180664876,0.6050093435,1.06585154,1.016202969,1.854364134,1.196621325,0.4111557249,1.381794399,1.08911604,0.8653195254,0.9620736581,0.4961344382,0.3520277295,0.8976767906,0.5436780309,1.136163579,1.118667821,0.9581578615,0.7778234655,1.032400862,1.008068931,1.361750393,1.093901881,0.6412142582
1985-6-01T00:00:00Z,20.27051278,21.54372423,23.94750971,22.99397877,23.46656265,24.44101699,19.81534799,24.50551658,22.64580862,22.08918606,23.85237729,23.90129337,20.80391006,23.18101162,21.76919538,22.87173588,20.71773587,6.760448612,7.909574928,4.010286075,4.805679877,1.810962991,1.611097133,2.30102709,1.897917478,5.601664666,5.717025555,4.415733673,3.175711911,3.370235352,5.328736628,7.346206674,5.392174922,0.7235118462,2.60008627,2.812396652,2.002569868,2.192186095,1.34572025,1.269290011,1.516913673,1.377649258,2.366783612,2.391030229,2.101364717,1.782052724,1.835820076,2.308405646,2.710388657,2.322105709,0.8505949954
1985-7-01T00:00:00Z,21.07153851,22.75613787,26.1672509,25.01294795,25.96759007,27.17898314,20.57461539,27.0921218,24.35191364,23.35036338,26.05954484,26.10986882,22.05781669,25.12509124,22.85367821,24.73899613,20.92254709,11.62790988,15.75479367,8.168477026,8.00687842,2.66016469,3.11224647,2.806788156,4.56286175,9.888064289,9.746177651,8.087796046,6.343460063,5.536522228,9.65721383,15.50584674,9.976762765,1.411700224,3.409972123,3.969230866,2.858054763,2.829642808,1.631001131,1.764156022,1.675347175,2.136085614,3.144529263,3.121886874,2.84390507,2.518622652,2.352981561,3.107605803,3.937746404,3.158601394,1.188149917
1985-8-01T00:00:00Z,21.22282055,22.20455167,24.80610568,24.47049779,25.32183157,25.53525411,21.2710256,25.38802582,23.7632289,22.88241281,24.79537975,24.90303542,22.37891521,24.19107791,22.31365514,24.15256946,21.01433972,6.779453881,7.426547666,3.749396792,3.272639454,0.5801519353,0.9511741328,2.426107361,1.714777773,4.90621909,4.746613415,3.902944667,2.800609294,3.800925216,4.12738303,9.343476008,4.816898573,1.598058557,2.603738443,2.725169291,1.936335919,1.809043795,0.7616770544,0.9752815659,1.557596662,1.309495236,2.214998666,2.178672397,1.97558717,1.673502105,1.949596168,2.031596178,3.056709997,2.194743396,1.264143408
1985-9-01T00:00:00Z,20.47871798,20.74296558,22.27848347,22.51842232,22.66337898,22.52152537,20.75556773,22.65413285,22.04086933,21.68633721,22.14514942,22.61698051,21.36431514,22.19051409,21.38395398,22.26348072,21.20367921,2.348331626,0.887491048,0.6873625651,0.9326259811,0.5690070913,0.1809078102,1.166241879,0.2357382738,1.197882519,1.063368615,0.7609144243,0.4836021776,1.646865785,0.7626008545,2.730948604,1.233339103,0.8213307356,1.532426712,0.9420674328,0.8290733171,0.9657256241,0.7543255871,0.4253325877,1.079926793,0.4855288599,1.094478195,1.031197661,0.8723040894,0.6954151117,1.283302686,0.873270207,1.6525582,1.110558014,0.9062729918
